region,environment,basin,sub_basin,year,total_surveyed_area,vegetation,area,veg_percent_of_total_area,y_on_y_veg_area_change,y_on_y_veg_percent_change,standardised_score
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2007,58.21383,Plantation,0,1.2e-4,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2009,58.21383,Plantation,0,1.2e-4,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2011,58.21383,Plantation,0,1.2e-4,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2013,58.21383,Plantation,0,1.2e-4,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2015,58.21383,Plantation,0,1.2e-4,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2017,58.21383,Plantation,0,1.2e-4,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2019,58.21383,Plantation,0,1.2e-4,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2021,58.21383,Plantation,0,1.2e-4,0,0,81
Dry Tropics,Freshwater,Black,Rollingstone Creek,pre_clear,58.21383,Remnant Vegetation,5807.6,99.76359,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_1997,58.21383,Remnant Vegetation,5455.6,93.71725,-352,-6.06,19
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_1999,58.21383,Remnant Vegetation,5447.8,93.58304,-7.8,-0.14,59
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2000,58.21383,Remnant Vegetation,5447.5,93.5771,-0.3,-0.01,79
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2001,58.21383,Remnant Vegetation,5446.1,93.55307,-1.4,-0.03,75
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2003,58.21383,Remnant Vegetation,5441.3,93.47143,-4.8,-0.09,63
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2005,58.21383,Remnant Vegetation,5431.6,93.30448,-9.7,-0.18,57
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2006,58.21383,Remnant Vegetation,5427.2,93.22846,-4.4,-0.08,64
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2006b,58.21383,Remnant Vegetation,5427.2,93.22846,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2007,58.21383,Remnant Vegetation,5419.5,93.09574,-7.7,-0.14,59
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2009,58.21383,Remnant Vegetation,5419.5,93.09574,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2011,58.21383,Remnant Vegetation,5418.1,93.07306,-1.3,-0.02,76
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2013,58.21383,Remnant Vegetation,5415.9,93.03542,-2.2,-0.04,72
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2015,58.21383,Remnant Vegetation,5414.1,93.00433,-1.8,-0.03,74
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2017,58.21383,Remnant Vegetation,5413.5,92.9935,-0.6,-0.01,78
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2019,58.21383,Remnant Vegetation,5387.1,92.54051,-26.4,-0.49,41
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2021,58.21383,Remnant Vegetation,5397,92.709460000000007,9.8,0.18,81
Dry Tropics,Freshwater,Black,Rollingstone Creek,pre_clear,58.21383,Water,13.8,0.23641,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_1997,58.21383,Water,14.4,0.24777,0.7,4.8,81
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_1999,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2000,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2001,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2003,58.21383,Water,14.4,0.24777,0,0,81
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2005,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2006,58.21383,Water,14.4,0.24777,0,-0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2006b,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2007,58.21383,Water,14.4,0.24777,0,0,81
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2009,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2011,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2013,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2015,58.21383,Water,14.4,0.24777,0,-0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2017,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2019,58.21383,Water,14.4,0.24777,0,0,80
Dry Tropics,Freshwater,Black,Rollingstone Creek,remnant_2021,58.21383,Water,25,0.42877,10.5,73.06,94
Dry Tropics,Freshwater,Ross,Ross,pre_clear,383.39828,Non-Remnant Vegetation,0,0,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_1997,383.39828,Non-Remnant Vegetation,4485.9,11.70031,4485.9,100,99
Dry Tropics,Freshwater,Ross,Ross,remnant_1999,383.39828,Non-Remnant Vegetation,4676.3,12.19702,190.4,4.25,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2000,383.39828,Non-Remnant Vegetation,5205.5,13.57737,529.2,11.32,83
Dry Tropics,Freshwater,Ross,Ross,remnant_2001,383.39828,Non-Remnant Vegetation,5274.8,13.75794,69.2,1.33,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2003,383.39828,Non-Remnant Vegetation,5308,13.84466,33.2,0.63,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2005,383.39828,Non-Remnant Vegetation,5423.2,14.14514,115.2,2.17,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2006,383.39828,Non-Remnant Vegetation,5466.4,14.2578,43.2,0.8,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2006b,383.39828,Non-Remnant Vegetation,5466.4,14.2578,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2007,383.39828,Non-Remnant Vegetation,5496.1,14.33516,29.7,0.54,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2009,383.39828,Non-Remnant Vegetation,5538.5,14.4458,42.4,0.77,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2011,383.39828,Non-Remnant Vegetation,5565.1,14.51509,26.6,0.48,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2013,383.39828,Non-Remnant Vegetation,5588.9,14.57739,23.9,0.43,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2015,383.39828,Non-Remnant Vegetation,5651.2,14.73982,62.3,1.11,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2017,383.39828,Non-Remnant Vegetation,5671.8,14.7935,20.6,0.36,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2019,383.39828,Non-Remnant Vegetation,5706.8,14.88483,35,0.62,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2021,383.39828,Non-Remnant Vegetation,5781.9,15.0806,75.1,1.32,81
Dry Tropics,Freshwater,Ross,Ross,pre_clear,383.39828,Remnant Vegetation,38274.2,99.82893,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_1997,383.39828,Remnant Vegetation,32724.2,85.35311,-5550,-14.5,18
Dry Tropics,Freshwater,Ross,Ross,remnant_1999,383.39828,Remnant Vegetation,32534.7,84.85865,-189.6,-0.58,38
Dry Tropics,Freshwater,Ross,Ross,remnant_2000,383.39828,Remnant Vegetation,32005.4,83.4783,-529.2,-1.63,20
Dry Tropics,Freshwater,Ross,Ross,remnant_2001,383.39828,Remnant Vegetation,31936.2,83.29773,-69.2,-0.22,55
Dry Tropics,Freshwater,Ross,Ross,remnant_2003,383.39828,Remnant Vegetation,31903,83.211,-33.2,-0.1,61
Dry Tropics,Freshwater,Ross,Ross,remnant_2005,383.39828,Remnant Vegetation,31787.4,82.90965,-115.5,-0.36,48
Dry Tropics,Freshwater,Ross,Ross,remnant_2006,383.39828,Remnant Vegetation,31744.2,82.79699,-43.2,-0.14,59
Dry Tropics,Freshwater,Ross,Ross,remnant_2006b,383.39828,Remnant Vegetation,31744.2,82.79699,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2007,383.39828,Remnant Vegetation,31714.6,82.71962,-29.7,-0.09,62
Dry Tropics,Freshwater,Ross,Ross,remnant_2009,383.39828,Remnant Vegetation,31672.1,82.60899,-42.4,-0.13,59
Dry Tropics,Freshwater,Ross,Ross,remnant_2011,383.39828,Remnant Vegetation,31645.6,82.53969,-26.6,-0.08,64
Dry Tropics,Freshwater,Ross,Ross,remnant_2013,383.39828,Remnant Vegetation,31622.8,82.48023,-22.8,-0.07,66
Dry Tropics,Freshwater,Ross,Ross,remnant_2015,383.39828,Remnant Vegetation,31560.5,82.31781,-62.3,-0.2,56
Dry Tropics,Freshwater,Ross,Ross,remnant_2017,383.39828,Remnant Vegetation,31539.9,82.26412,-20.6,-0.07,67
Dry Tropics,Freshwater,Ross,Ross,remnant_2019,383.39828,Remnant Vegetation,31504.9,82.1728,-35,-0.11,60
Dry Tropics,Freshwater,Ross,Ross,remnant_2021,383.39828,Remnant Vegetation,31429.8,81.97702,-75.1,-0.24,54
Dry Tropics,Freshwater,Ross,Ross,pre_clear,189.12976,Water,65.6,0.34678,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_1997,383.39828,Water,1129.7,2.94658,1064.1,100,99
Dry Tropics,Freshwater,Ross,Ross,remnant_1999,383.39828,Water,1128.9,2.94433,-0.9,-0.08,65
Dry Tropics,Freshwater,Ross,Ross,remnant_2000,383.39828,Water,1128.9,2.94433,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2001,383.39828,Water,1128.9,2.94433,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2003,383.39828,Water,1128.9,2.94433,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2005,383.39828,Water,1129.2,2.94522,0.3,0.03,81
Dry Tropics,Freshwater,Ross,Ross,remnant_2006,383.39828,Water,1129.2,2.94522,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2006b,383.39828,Water,1129.2,2.94522,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2007,383.39828,Water,1129.2,2.94522,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2009,383.39828,Water,1129.2,2.94522,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2011,383.39828,Water,1129.2,2.94522,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2013,383.39828,Water,1128.1,2.94238,-1.1,-0.1,61
Dry Tropics,Freshwater,Ross,Ross,remnant_2015,383.39828,Water,1128.1,2.94238,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2017,383.39828,Water,1128.1,2.94238,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2019,383.39828,Water,1128.1,2.94238,0,0,80
Dry Tropics,Freshwater,Ross,Ross,remnant_2021,383.39828,Water,1128.1,2.94237,0,-0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),pre_clear,21.21084,Non-Remnant Vegetation,0,0,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_1997,21.21084,Non-Remnant Vegetation,512,24.13718,512,100,99
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_1999,21.21084,Non-Remnant Vegetation,519.6,24.49586,7.6,1.49,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2000,21.21084,Non-Remnant Vegetation,528.2,24.9017,8.6,1.66,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2001,21.21084,Non-Remnant Vegetation,532.1,25.08701,3.9,0.74,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2003,21.21084,Non-Remnant Vegetation,533,25.13005,0.9,0.17,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2005,21.21084,Non-Remnant Vegetation,547.1,25.79435,14.1,2.64,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2006,21.21084,Non-Remnant Vegetation,556,26.21328,8.9,1.62,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2006b,21.21084,Non-Remnant Vegetation,556,26.21328,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2007,21.21084,Non-Remnant Vegetation,556,26.21328,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2009,21.21084,Non-Remnant Vegetation,560.6,26.42909,4.6,0.82,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2011,21.21084,Non-Remnant Vegetation,560.6,26.42909,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2013,21.21084,Non-Remnant Vegetation,560.8,26.4385,0.2,0.04,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2015,21.21084,Non-Remnant Vegetation,563.5,26.56465,2.7,0.48,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2017,21.21084,Non-Remnant Vegetation,565.1,26.64437,1.7,0.3,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2019,21.21084,Non-Remnant Vegetation,565.1,26.64437,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2021,21.21084,Non-Remnant Vegetation,565.1,26.64429,0,-0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),pre_clear,21.21084,Remnant Vegetation,2096.9,98.86191,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_1997,21.21084,Remnant Vegetation,1579.7,74.4738,-517.3,-24.67,15
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_1999,21.21084,Remnant Vegetation,1572.9,74.15571,-6.7,-0.43,44
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2000,21.21084,Remnant Vegetation,1564.3,73.74988,-8.6,-0.55,39
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2001,21.21084,Remnant Vegetation,1560.4,73.56457,-3.9,-0.25,53
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2003,21.21084,Remnant Vegetation,1559.5,73.52153,-0.9,-0.06,69
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2005,21.21084,Remnant Vegetation,1545.4,72.85723,-14.1,-0.9,24
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2006,21.21084,Remnant Vegetation,1536.5,72.4383,-8.9,-0.58,38
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2006b,21.21084,Remnant Vegetation,1536.5,72.4383,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2007,21.21084,Remnant Vegetation,1536.5,72.4383,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2009,21.21084,Remnant Vegetation,1531.9,72.22248,-4.6,-0.3,51
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2011,21.21084,Remnant Vegetation,1531.9,72.22248,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2013,21.21084,Remnant Vegetation,1531.9,72.22164,0,-0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2015,21.21084,Remnant Vegetation,1529.2,72.09549,-2.7,-0.17,57
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2017,21.21084,Remnant Vegetation,1527.5,72.01576,-1.7,-0.11,60
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2019,21.21084,Remnant Vegetation,1527.5,72.01576,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2021,21.21084,Remnant Vegetation,1527.5,72.01586,0,0,81
Dry Tropics,Freshwater,Ross,Ross River (Lower),pre_clear,21.21084,Water,24.1,1.13809,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_1997,21.21084,Water,29.5,1.38902,5.3,22.05,85
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_1999,21.21084,Water,28.6,1.34842,-0.9,-2.92,20
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2000,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2001,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2003,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2005,21.21084,Water,28.6,1.34842,0,-0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2006,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2006b,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2007,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2009,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2011,21.21084,Water,28.6,1.34842,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2013,21.21084,Water,28.4,1.33987,-0.2,-0.63,35
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2015,21.21084,Water,28.4,1.33987,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2017,21.21084,Water,28.4,1.33987,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2019,21.21084,Water,28.4,1.33987,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Lower),remnant_2021,21.21084,Water,28.4,1.33985,0,-0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),pre_clear,194.26851,Non-Remnant Vegetation,0,0,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_1997,194.26851,Non-Remnant Vegetation,1786.9,9.19814,1786.9,100,99
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_1999,194.26851,Non-Remnant Vegetation,1841.2,9.47739,54.2,3.04,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2000,194.26851,Non-Remnant Vegetation,1940.5,9.98887,99.4,5.4,82
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2001,194.26851,Non-Remnant Vegetation,1980.6,10.19528,40.1,2.07,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2003,194.26851,Non-Remnant Vegetation,1982.5,10.20512,1.9,0.1,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2005,194.26851,Non-Remnant Vegetation,2011.2,10.35288,28.7,1.45,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2006,194.26851,Non-Remnant Vegetation,2015.7,10.37602,4.5,0.22,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2006b,194.26851,Non-Remnant Vegetation,2015.7,10.37602,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2007,194.26851,Non-Remnant Vegetation,2016.3,10.3789,0.6,0.03,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2009,194.26851,Non-Remnant Vegetation,2021.4,10.40507,5.1,0.25,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2011,194.26851,Non-Remnant Vegetation,2022.5,10.41079,1.1,0.06,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2013,194.26851,Non-Remnant Vegetation,2022.5,10.41079,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2015,194.26851,Non-Remnant Vegetation,2040.4,10.50278,17.9,0.88,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2017,194.26851,Non-Remnant Vegetation,2040.7,10.50471,0.4,0.02,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2019,194.26851,Non-Remnant Vegetation,2040.7,10.50471,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2021,194.26851,Non-Remnant Vegetation,2086.8,10.74159,46,2.26,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),pre_clear,194.26851,Remnant Vegetation,19426.9,100,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_1997,194.26851,Remnant Vegetation,16582.4,85.35815,-2844.5,-14.64,18
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_1999,194.26851,Remnant Vegetation,16528.2,85.07891,-54.2,-0.33,49
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2000,194.26851,Remnant Vegetation,16428.8,84.56742,-99.4,-0.6,37
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2001,194.26851,Remnant Vegetation,16388.7,84.36102,-40.1,-0.24,54
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2003,194.26851,Remnant Vegetation,16386.8,84.35118,-1.9,-0.01,78
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2005,194.26851,Remnant Vegetation,16357.7,84.20167,-29,-0.18,57
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2006,194.26851,Remnant Vegetation,16353.2,84.17854,-4.5,-0.03,75
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2006b,194.26851,Remnant Vegetation,16353.2,84.17854,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2007,194.26851,Remnant Vegetation,16352.7,84.17566,-0.6,-0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2009,194.26851,Remnant Vegetation,16347.6,84.14949,-5.1,-0.03,74
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2011,194.26851,Remnant Vegetation,16346.5,84.14376,-1.1,-0.01,79
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2013,194.26851,Remnant Vegetation,16346.5,84.14376,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2015,194.26851,Remnant Vegetation,16328.6,84.05178,-17.9,-0.11,60
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2017,194.26851,Remnant Vegetation,16328.2,84.04984,-0.4,-0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2019,194.26851,Remnant Vegetation,16328.2,84.04984,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2021,194.26851,Remnant Vegetation,16282.2,83.81296,-46,-0.28,52
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_1997,194.26851,Water,1057.5,5.44371,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_1999,194.26851,Water,1057.5,5.44371,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2000,194.26851,Water,1057.5,5.44371,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2001,194.26851,Water,1057.5,5.44371,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2003,194.26851,Water,1057.5,5.44371,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2005,194.26851,Water,1057.9,5.44544,0.3,0.03,81
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2006,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2006b,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2007,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2009,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2011,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2013,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2015,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2017,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2019,194.26851,Water,1057.9,5.44544,0,0,80
Dry Tropics,Freshwater,Ross,Ross River (Upper),remnant_2021,194.26851,Water,1057.9,5.44544,0,-0,80
Wet Tropics,Freshwater,Russell,Russell,pre_clear,178.6339,Non-Remnant Vegetation,0,0,0,0,80
Wet Tropics,Freshwater,Russell,Russell,remnant_1997,178.6339,Non-Remnant Vegetation,4515.6,25.27866,4515.6,100,99
Wet Tropics,Freshwater,Russell,Russell,remnant_1999,178.6339,Non-Remnant Vegetation,4523.1,25.3207,7.5,0.17,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2000,178.6339,Non-Remnant Vegetation,4527.7,25.34649,4.6,0.1,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2001,178.6339,Non-Remnant Vegetation,4549.5,25.4685,21.8,0.48,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2003,178.6339,Non-Remnant Vegetation,4551.3,25.47818,1.7,0.04,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2005,178.6339,Non-Remnant Vegetation,4558.2,25.51722,7,0.15,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2006,178.6339,Non-Remnant Vegetation,4558.8,25.52055,0.6,0.01,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2006b,178.6339,Non-Remnant Vegetation,4558.9,25.521,0.1,0,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2007,178.6339,Non-Remnant Vegetation,4558.8,25.52061,-0.1,-0,80
Wet Tropics,Freshwater,Russell,Russell,remnant_2009,178.6339,Non-Remnant Vegetation,4558.9,25.5207,0,0,81
Wet Tropics,Freshwater,Russell,Russell,remnant_2011,178.6339,Non-Remnant Vegetation,4558.9,25.5207,0,0,80
Wet Tropics,Freshwater,Russell,Russell,remnant_2013,178.6339,Non-Remnant Vegetation,4558.9,25.52071,0,0,81
