Data Source,Region,Basin,Catchment,Site Code,Site Name,Latitude,Longitude,Datum,Sample Reference,Sampling Year,Date Time,Collection Method,Sampling Depth (m),Laboratory,Analysis Method,Analyte Group,Analyte,Operator,Value,Unit,Quality Code,Comment,Project Name,Project Description
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","0.62","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.2","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","0.64","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","188","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.003","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.2","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.03","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.2","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.016","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.048","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","0.89","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.41","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.25","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","1.09","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.43","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","1.14","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363515","2020-2021","02/03/2021 10:40","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","616","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.004","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.28","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.27","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.011","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.04","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","0.28","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.13","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.32","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","0.56","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.14","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","0.6","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363520","2020-2021","03/03/2021 14:20","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","151","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.004","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.24","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.03","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.24","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.012","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.044","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","0.14","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.09","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363525","2020-2021","04/03/2021 08:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.29","Milligrams/Litre","10","","",""
